"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on January 7, 2024","Debra  Ulrich","yes","-","choking hazard","It took our dog about 1 hr to chew a very large amount off.  It would soon be so small as to be a choking hazard.  We tossed them both immediately.  They love them .. .. not worth dying over.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3GZNEQ0J1C6T4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 4, 2024","koda yellow","yes","-","This was a favorite","My granddog loved it!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3H48AVQIVP5Z4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 3, 2024","Amazon Customer","yes","-","Bad quality","Ordered a bunch they smelled upon opening and dog got sick.  Would not recommend",1,"-","-","https://www.amazon.com/gp/customer-reviews/RA60EYN828DKA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 2, 2024","Trevor Kapp","yes","-","Splintered easily","My dog ate this in 5 minutes. I kid you not. I had to observe him eating it since it splintered off easily and didn’t want him to choke.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R13WRUZV8CJ3H5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ95QHT","Flavor Name: Peanut Butter | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 31, 2023","Mama1","yes","-","A little too hard","I have seen these raved about but they seemed too hard for my dog and also did break off in a chunk that made me scared he might choke. Definitely recommend full supervision chewing this.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2AKZ0WT7U2FTV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 30, 2023","Boutrosbabe","-","-","Smells Terrible Out of the Bag","While it has improved now thanks to my dog's brilliant idea to leave it outside in the rain for a day, when I first opened this package neither one of us could tolerate the extremely strong chemical odor of this chew. It's not the artificial flavor smell .... it reeked of burned plastic and chemicals.He has chewed it a little, but does not seem to really love it. I will not buy this again.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R637HVHDRR1F2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 19, 2023","Amazon Customer","yes","-","Love this","My dog absolutely loves these and they are his favorite snack. Highly recommend.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1M3Q7O2KPKWNA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 8, 2023","KatieKatie","yes","-","Moldy","Just received this and upon opening realized it has mold all over it but can’t submit for a return or replacement because it’s a “food item.” Definitely not safe to give my dog so what a waste of money.",1,"https://m.media-amazon.com/images/I/718+HlhyHBL.jpg , https://m.media-amazon.com/images/I/71cwaYqJscL.jpg , https://m.media-amazon.com/images/I/71r6ep6PjdL.jpg","-","https://www.amazon.com/gp/customer-reviews/RNFTDYNF3H1JM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 5, 2023","Chuck","yes","-","$12.00 for 2 hours of chewing","I purchased this dog chew when I read ""for Aggressive Chewers"", figuring that this should do the trick in occupying her chew time for a day or two. On the positive, Our dog took an immedite liking to the chew as soon as I popped it out of the package. She managed to devour the entire chew slightly under 2 hours!At 12 bucks a pop over the course of one week would result with me spending over 84 bucks for our pup!Yikes, I need to find another cost effective solution for my ""Aggressive Chewer"".",3,"-","-","https://www.amazon.com/gp/customer-reviews/R33V9XIL6805ME/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 5, 2023","LiebJosi11","yes","-","Yak Cheese","I have a border collie/golden retriever mix and she LOVES these chews. She is an aggressive chewer and not many other chews that I've bought last as long as these do. I gave her a new one a few days ago and she's still working on it.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2YLZ1GPSF7XN7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ95QHT","Flavor Name: Peanut Butter | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 1, 2023","Heather M Kessler","yes","-","DO NOT BUT THESE","I purchased th twice and both times they were almost white colored and stunk so bad b3cause they had gone bad already. Couldn't even give them to my dog so had to throw them away. The reason I bought twice was I thought maybe it was an oops the first time but I guess not!!!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R49OBO8L7G9R0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 30, 2023","S.C. NYS.C. NY","yes","-","Use with extreme caution","My dog was able to bite off a small piece and almost choked. This was with in a few minutes of giving. Would not recommend to any dog lover.",1,"https://m.media-amazon.com/images/I/71fpmiBUu6L.jpg","-","https://www.amazon.com/gp/customer-reviews/RP1RYC66HNVP5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 20, 2023","MariaMaria","yes","yes","Great for dogs that bite a lot","My puppy is biting so much I bought him this and he loves it so much. He is a puppy and surprisingly loves this thing I was a little hesitant bcus he’s small but nope he already finished one whole Yakchew, and I just opened his second one. One of them the 3.3 ounce lasted him about a whole month. Great product and good quality.",5,"https://m.media-amazon.com/images/I/61euvkAxq2L.jpg","-","https://www.amazon.com/gp/customer-reviews/R147V2QLZ3WY7U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 12, 2023","Gina TatosianGina Tatosian","yes","-","Not good!","I’ve bought these many times. There is always a clearly marked used by date. Why do I have a weird small sticker inside of a date stamp? This is not a trustworthy way to sell products to customers. Now I can’t give this to my dog and will likely never trust buying this product again. Do better!",2,"https://m.media-amazon.com/images/I/71DPRGsqAJL.jpg , https://m.media-amazon.com/images/I/71rTYfBxPyL.jpg , https://m.media-amazon.com/images/I/71vtUgsKwgL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3OEVW6VALOBG5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 1, 2023","HaleyHaley","yes","-","Broke right away with my puppy","I bought this for long lasting chew, but it broke in the first day of use . And she’s just a puppy, not a big dog. Disappointed",1,"https://m.media-amazon.com/images/I/717KduKAt8L.jpg","-","https://www.amazon.com/gp/customer-reviews/R5FSQBEQCYSX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 1, 2023","Amazon CustomerAmazon Customer","yes","yes","The best!! But Only if it's says hard on front!!","First let me say im only reviewing the pone that days its "" chew level is Hard"" so for sure get that one.  I don't review anything unless I really love it or I really hate it and I'm telling you I love best and highly recommend it especially for younger dogs who are teething or dogs that you when they're bored. I've had a lot of dogs in my life and I really wish this product has been around for all of them.Literally just now as I'm writing this review my 4-year-old said ""Mom, Mako is biting me and I'm watching my show!!"" and since I know that means he's just teething and wants somebody to play with, I just gave him the bone and now he's laying on the couch next to him, chewing something other than my children and will be completely content for at least 20 minutes.These last like 2 weeks in our experience, you can see in the picture I took the last two bones that were chewed down to the last little nub and he still likes to chew on them every once in awhile but was super excited when I got a new one.My pup prefers the peanut butter or bacon flavor and again make sure it says hard on the front of the package before you buy because not all of the available flavors are the same hardness level. We are on number five now for our 16 week pup, all ordered from Amazon and I have yet to have any of them chip or seen any Pieces come off that could be dangerous to my puppy. It isn't smelly AT ALL and it doesn't stain furniture or have any greasy residue. Usually I just see what looks like little white pencil shavings left behind which I just vacuum up. These will be my go-to from now on and I recommend them to everybody now.",5,"https://m.media-amazon.com/images/I/71gWqz6xuzL.jpg , https://m.media-amazon.com/images/I/81AaFtArWJL.jpg","-","https://www.amazon.com/gp/customer-reviews/RNIDPYJ0ZWDDS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 23, 2023","Aleta Kibler","yes","-","My dogs love these","My dogs enjoy chewing a bit in the regular yak chews but they LOVE these and will chew on them for hours. They don’t last nearly as long as the normal ones since they’re so much more interested in them!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1JKBHMLPLYA66/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ95QHT","Flavor Name: Peanut Butter | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 23, 2023","Inge","yes","yes","great chew","great alternative to those toxic raw hides. This natural chew lasts long and the dogs really love them. Good way to engage their mind and satisfy the need to chew, all while cleaning their teeth. I like to give them in the evening to settle the dogs down for the night.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1ZFE4QJOS1YXL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 19, 2023","Ivan","yes","-","Ehh okay. A bit expensive.","My pup didn't really like it.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2EOQ5J2C844KA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 17, 2023","Placeholder","yes","-","Horrible product arrived filled with mold!","The dog chew arrived moldy, cannot let dog have this. DANGEROUS to give moldy food or items to animals.I’m ordering more chews, please check for mold before shipping.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2IZNEGEDPXT5A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 16, 2023","That one guy said....","yes","-","My dog likes these.","He really does.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RFZRBHSBNNBUT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 15, 2023","Jennifer S.","yes","-","Teething Treat","My puppy loved this chew. A little pricey but lasted a long time.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3LMW7BOWCDZO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 6, 2023","Rah","-","-","Not long lasting","My pup is a pretty rough chewer. I am always trying to find long lastimg chews-- this Himalayan Yak was gone, gone in a couple of minutes",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2EUR9WQSKH207/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B081LYFK6W","Flavor Name: Chicken | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 2, 2023","T GT G","yes","-","Sent me moldy chews","I’ve always liked their product. My dogs liked it as well. But this time the chews arrived with white mold, or fungus on them. I checked the parent company website, and it said to not feed if there appeared to be contamination.My dogs are my pets, but I also have a lot of money invested in them because I compete with them.",1,"https://m.media-amazon.com/images/I/714dbZeP7PL.jpg , https://m.media-amazon.com/images/I/71M4yXtpmuL.jpg , https://m.media-amazon.com/images/I/81FWS7MDYYL.jpg","-","https://www.amazon.com/gp/customer-reviews/RT3JS0Q454G6X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 2, 2023","Kathleen McGlinchey","yes","-","Mold","This item arrived with mold on the chew",1,"-","-","https://www.amazon.com/gp/customer-reviews/RLZ0QOP594SJL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 27, 2023","Sarah SSarah S","yes","yes","Mold- but quickly replaced","October 23’ Update*** I did end up with one becoming moldy and still sealed. I contacted the company and was quickly replaced with the new version, and they took the batch number to ensure others wouldn’t have the same problem. They have since changed the packaging. My dog loves these, and I will continue to buy from here.Sept 23’I bought three. One has been stored in a cool dry place and is still completely sealed. It is covered in a white mold. The expiration says 3-20-28. I ordered it less than 6 months ago on sale.",5,"https://m.media-amazon.com/images/I/718aujW08fL.jpg , https://m.media-amazon.com/images/I/71GxvTTxJoL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1CQF917XDKV66/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 21, 2023","Nicole M.Nicole M.","-","-","Almost killed my dog","This broke off and almost killed my dog. $1,500 later and we are still dealing with the aftermath. Please don’t buy these.",1,"https://m.media-amazon.com/images/I/61+9mFGQJoL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1TJ9DPZW3S8LJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 20, 2023","Louise L","yes","yes","DANGEROUS-Product was full of very sharp shards","This is my second time buying. First one was perfect. My puppy loved it. So I ordered another one and the texture This is my second time buying. First one was perfect. My puppy loved it. So I ordered another one and the texture of the was completely different.As soon as my dog touched it, it started producing very sharp edges and shards that I would find throughout the house. Very very dangerous choking hazard.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1VUN8HG6D7E7X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 17, 2023","RO2","yes","-","Dog won’t try it.","My 7 month old puppy looked at I like it was poison. She sniffed and ran away multiple times. I can’t speak to the durability or anything else because she will not have anything to do with it.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1LDC0YJC05R4V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
